ts            src                des             seq      ack      check(win)      direction         
191.332734      41.177.26.193      244.3.160.248      1174      1799      64240      41.177.26.193->244.3.160.248      
191.332791      41.177.26.193      244.3.160.248      1174      1799      64240      41.177.26.193->244.3.160.248      
191.338737      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
191.339791      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
191.339796      41.177.26.193      244.3.160.248      1      1809      62432      41.177.26.193->244.3.160.248      
191.345855      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
191.345889      41.177.26.193      244.3.160.248      1      1809      64240      41.177.26.193->244.3.160.248      
191.346739      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
191.346769      41.177.26.193      244.3.160.248      1      1801      64240      41.177.26.193->244.3.160.248      
191.348443      41.177.26.193      244.3.160.248      1      1809      64240      41.177.26.193->244.3.160.248      
191.348589      41.177.26.193      244.3.160.248      223      1809      64240      41.177.26.193->244.3.160.248      
191.348609      41.177.26.193      244.3.160.248      1683      1809      64240      41.177.26.193->244.3.160.248      
191.349051      41.177.26.193      244.3.160.248      3143      1809      64240      41.177.26.193->244.3.160.248      
191.349072      41.177.26.193      244.3.160.248      4603      1809      64240      41.177.26.193->244.3.160.248      
191.349214      41.177.26.193      244.3.160.248      6063      1809      64240      41.177.26.193->244.3.160.248      
191.349235      41.177.26.193      244.3.160.248      7523      1809      64240      41.177.26.193->244.3.160.248      
191.349494      41.177.26.193      244.3.160.248      1      1801      64240      41.177.26.193->244.3.160.248      
191.349563      41.177.26.193      244.3.160.248      220      1801      64240      41.177.26.193->244.3.160.248      
191.349894      41.177.26.193      244.3.160.248      8983      1809      64240      41.177.26.193->244.3.160.248      
191.349971      41.177.26.193      244.3.160.248      10443      1809      64240      41.177.26.193->244.3.160.248      
191.349992      41.177.26.193      244.3.160.248      11903      1809      64240      41.177.26.193->244.3.160.248      
191.350230      41.177.26.193      244.3.160.248      13363      1809      64240      41.177.26.193->244.3.160.248      
191.350258      41.177.26.193      244.3.160.248      14823      1809      64240      41.177.26.193->244.3.160.248      
191.350290      41.177.26.193      244.3.160.248      16283      1809      64240      41.177.26.193->244.3.160.248      
191.351042      41.177.26.193      244.3.160.248      1141      1802      64240      41.177.26.193->244.3.160.248      
191.351146      41.177.26.193      244.3.160.248      17743      1809      64240      41.177.26.193->244.3.160.248      
191.351177      41.177.26.193      244.3.160.248      19203      1809      64240      41.177.26.193->244.3.160.248      
191.351219      41.177.26.193      244.3.160.248      20663      1809      64240      41.177.26.193->244.3.160.248      
191.351224      41.177.26.193      244.3.160.248      1141      1802      64240      41.177.26.193->244.3.160.248      
191.351239      41.177.26.193      244.3.160.248      22123      1809      64240      41.177.26.193->244.3.160.248      
191.351273      41.177.26.193      244.3.160.248      23583      1809      64240      41.177.26.193->244.3.160.248      
191.351301      41.177.26.193      244.3.160.248      25043      1809      64240      41.177.26.193->244.3.160.248      
191.351380      41.177.26.193      244.3.160.248      26503      1809      64240      41.177.26.193->244.3.160.248      
191.351408      41.177.26.193      244.3.160.248      27963      1809      64240      41.177.26.193->244.3.160.248      
191.351436      41.177.26.193      244.3.160.248      29423      1809      64240      41.177.26.193->244.3.160.248      
191.352023      41.177.26.193      244.3.160.248      30883      1809      64240      41.177.26.193->244.3.160.248      
191.352028      41.177.26.193      244.3.160.248      32343      1809      64240      41.177.26.193->244.3.160.248      
191.356461      41.177.26.193      244.3.160.248      33573      1810      64240      41.177.26.193->244.3.160.248      
191.356528      41.177.26.193      244.3.160.248      33573      1810      64240      41.177.26.193->244.3.160.248      
196.793768      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
196.794885      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
196.794889      41.177.26.193      244.3.160.248      1      1808      62433      41.177.26.193->244.3.160.248      
196.796951      41.177.26.193      244.3.160.248      1      1808      64240      41.177.26.193->244.3.160.248      
196.800252      41.177.26.193      244.3.160.248      1      1808      64240      41.177.26.193->244.3.160.248      
196.800370      41.177.26.193      244.3.160.248      223      1808      64240      41.177.26.193->244.3.160.248      
196.800457      41.177.26.193      244.3.160.248      1683      1808      64240      41.177.26.193->244.3.160.248      
196.802170      41.177.26.193      244.3.160.248      3143      1808      64240      41.177.26.193->244.3.160.248      
196.802217      41.177.26.193      244.3.160.248      4603      1808      64240      41.177.26.193->244.3.160.248      
196.802225      41.177.26.193      244.3.160.248      6063      1808      64240      41.177.26.193->244.3.160.248      
196.802237      41.177.26.193      244.3.160.248      7523      1808      64240      41.177.26.193->244.3.160.248      
196.803288      41.177.26.193      244.3.160.248      8983      1808      64240      41.177.26.193->244.3.160.248      
196.803315      41.177.26.193      244.3.160.248      10443      1808      64240      41.177.26.193->244.3.160.248      
196.803347      41.177.26.193      244.3.160.248      11903      1808      64240      41.177.26.193->244.3.160.248      
196.803431      41.177.26.193      244.3.160.248      13363      1808      64240      41.177.26.193->244.3.160.248      
196.803495      41.177.26.193      244.3.160.248      14823      1808      64240      41.177.26.193->244.3.160.248      
196.803503      41.177.26.193      244.3.160.248      16283      1808      64240      41.177.26.193->244.3.160.248      
196.804234      41.177.26.193      244.3.160.248      17743      1808      64240      41.177.26.193->244.3.160.248      
196.804273      41.177.26.193      244.3.160.248      19203      1808      64240      41.177.26.193->244.3.160.248      
196.804294      41.177.26.193      244.3.160.248      20663      1808      64240      41.177.26.193->244.3.160.248      
196.804339      41.177.26.193      244.3.160.248      22123      1808      64240      41.177.26.193->244.3.160.248      
196.804377      41.177.26.193      244.3.160.248      23583      1808      64240      41.177.26.193->244.3.160.248      
196.804398      41.177.26.193      244.3.160.248      25043      1808      64240      41.177.26.193->244.3.160.248      
196.804529      41.177.26.193      244.3.160.248      26503      1808      64240      41.177.26.193->244.3.160.248      
196.804557      41.177.26.193      244.3.160.248      27963      1808      64240      41.177.26.193->244.3.160.248      
196.804579      41.177.26.193      244.3.160.248      29423      1808      64240      41.177.26.193->244.3.160.248      
196.805360      41.177.26.193      244.3.160.248      30883      1808      64240      41.177.26.193->244.3.160.248      
196.805381      41.177.26.193      244.3.160.248      32343      1808      64240      41.177.26.193->244.3.160.248      
196.805386      41.177.26.193      244.3.160.248      33803      1808      64240      41.177.26.193->244.3.160.248      
196.808881      41.177.26.193      244.3.160.248      33894      1809      64240      41.177.26.193->244.3.160.248      
196.808956      41.177.26.193      244.3.160.248      33894      1809      64240      41.177.26.193->244.3.160.248      
198.161714      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
198.162654      41.177.26.193      244.3.160.248      1      1015      63226      41.177.26.193->244.3.160.248      
203.809860      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
203.810916      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
203.810947      41.177.26.193      244.3.160.248      1      1901      64240      41.177.26.193->244.3.160.248      
204.032649      41.177.26.193      244.3.160.248      1      1901      64240      41.177.26.193->244.3.160.248      
204.032741      41.177.26.193      244.3.160.248      1461      1901      64240      41.177.26.193->244.3.160.248      
204.032746      41.177.26.193      244.3.160.248      2921      1901      64240      41.177.26.193->244.3.160.248      
204.033742      41.177.26.193      244.3.160.248      3823      1902      64240      41.177.26.193->244.3.160.248      
204.033808      41.177.26.193      244.3.160.248      3823      1902      64240      41.177.26.193->244.3.160.248      
204.075744      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
204.075996      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
204.076286      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
204.077120      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
204.077124      41.177.26.193      244.3.160.248      1      1698      64240      41.177.26.193->244.3.160.248      
204.077159      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
204.077163      41.177.26.193      244.3.160.248      1      1696      62545      41.177.26.193->244.3.160.248      
204.077184      41.177.26.193      244.3.160.248      1      1696      64240      41.177.26.193->244.3.160.248      
204.077363      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
204.077413      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
204.077446      41.177.26.193      244.3.160.248      1      1461      64240      41.177.26.193->244.3.160.248      
204.077469      41.177.26.193      244.3.160.248      1      1695      64240      41.177.26.193->244.3.160.248      
204.078230      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
204.078250      41.177.26.193      244.3.160.248      1      1695      62546      41.177.26.193->244.3.160.248      
204.080212      41.177.26.193      244.3.160.248      1      1698      64240      41.177.26.193->244.3.160.248      
204.080354      41.177.26.193      244.3.160.248      238      1698      64240      41.177.26.193->244.3.160.248      
204.080435      41.177.26.193      244.3.160.248      1698      1698      64240      41.177.26.193->244.3.160.248      
204.080440      41.177.26.193      244.3.160.248      1      1695      64240      41.177.26.193->244.3.160.248      
204.080444      41.177.26.193      244.3.160.248      219      1695      64240      41.177.26.193->244.3.160.248      
204.080722      41.177.26.193      244.3.160.248      3158      1698      64240      41.177.26.193->244.3.160.248      
204.080742      41.177.26.193      244.3.160.248      4618      1698      64240      41.177.26.193->244.3.160.248      
204.080801      41.177.26.193      244.3.160.248      1      1696      64240      41.177.26.193->244.3.160.248      
204.080933      41.177.26.193      244.3.160.248      221      1696      64240      41.177.26.193->244.3.160.248      
204.080959      41.177.26.193      244.3.160.248      1681      1696      64240      41.177.26.193->244.3.160.248      
204.081174      41.177.26.193      244.3.160.248      6078      1698      64240      41.177.26.193->244.3.160.248      
204.081194      41.177.26.193      244.3.160.248      7538      1698      64240      41.177.26.193->244.3.160.248      
204.081483      41.177.26.193      244.3.160.248      8998      1698      64240      41.177.26.193->244.3.160.248      
204.081511      41.177.26.193      244.3.160.248      10458      1698      64240      41.177.26.193->244.3.160.248      
204.081531      41.177.26.193      244.3.160.248      11918      1698      64240      41.177.26.193->244.3.160.248      
204.081942      41.177.26.193      244.3.160.248      3141      1696      64240      41.177.26.193->244.3.160.248      
204.081947      41.177.26.193      244.3.160.248      4601      1696      64240      41.177.26.193->244.3.160.248      
204.081951      41.177.26.193      244.3.160.248      634      1696      64240      41.177.26.193->244.3.160.248      
204.081955      41.177.26.193      244.3.160.248      634      1696      64240      41.177.26.193->244.3.160.248      
204.082156      41.177.26.193      244.3.160.248      13378      1698      64240      41.177.26.193->244.3.160.248      
204.082178      41.177.26.193      244.3.160.248      14838      1698      64240      41.177.26.193->244.3.160.248      
204.082208      41.177.26.193      244.3.160.248      16298      1698      64240      41.177.26.193->244.3.160.248      
204.083021      41.177.26.193      244.3.160.248      17758      1698      64240      41.177.26.193->244.3.160.248      
204.083063      41.177.26.193      244.3.160.248      19218      1698      64240      41.177.26.193->244.3.160.248      
204.083096      41.177.26.193      244.3.160.248      20678      1698      64240      41.177.26.193->244.3.160.248      
204.083101      41.177.26.193      244.3.160.248      5484      1697      64240      41.177.26.193->244.3.160.248      
204.083329      41.177.26.193      244.3.160.248      22138      1698      64240      41.177.26.193->244.3.160.248      
204.083360      41.177.26.193      244.3.160.248      23598      1698      64240      41.177.26.193->244.3.160.248      
204.083395      41.177.26.193      244.3.160.248      25058      1698      64240      41.177.26.193->244.3.160.248      
204.083421      41.177.26.193      244.3.160.248      26518      1698      64240      41.177.26.193->244.3.160.248      
204.083442      41.177.26.193      244.3.160.248      27978      1698      64240      41.177.26.193->244.3.160.248      
204.083475      41.177.26.193      244.3.160.248      29438      1698      64240      41.177.26.193->244.3.160.248      
204.083479      41.177.26.193      244.3.160.248      5484      1697      64240      41.177.26.193->244.3.160.248      
204.084021      41.177.26.193      244.3.160.248      30898      1698      64240      41.177.26.193->244.3.160.248      
204.084041      41.177.26.193      244.3.160.248      32358      1698      64240      41.177.26.193->244.3.160.248      
204.084071      41.177.26.193      244.3.160.248      33818      1698      64240      41.177.26.193->244.3.160.248      
204.084499      41.177.26.193      244.3.160.248      35278      1698      64240      41.177.26.193->244.3.160.248      
204.084520      41.177.26.193      244.3.160.248      36738      1698      64240      41.177.26.193->244.3.160.248      
204.084570      41.177.26.193      244.3.160.248      38198      1698      64240      41.177.26.193->244.3.160.248      
204.084599      41.177.26.193      244.3.160.248      39658      1698      64240      41.177.26.193->244.3.160.248      
204.084632      41.177.26.193      244.3.160.248      41118      1698      64240      41.177.26.193->244.3.160.248      
204.084657      41.177.26.193      244.3.160.248      42578      1698      64240      41.177.26.193->244.3.160.248      
204.084682      41.177.26.193      244.3.160.248      44038      1698      64240      41.177.26.193->244.3.160.248      
204.084707      41.177.26.193      244.3.160.248      45498      1698      64240      41.177.26.193->244.3.160.248      
204.084728      41.177.26.193      244.3.160.248      46958      1698      64240      41.177.26.193->244.3.160.248      
204.084820      41.177.26.193      244.3.160.248      48418      1698      64240      41.177.26.193->244.3.160.248      
204.084849      41.177.26.193      244.3.160.248      49878      1698      64240      41.177.26.193->244.3.160.248      
204.084880      41.177.26.193      244.3.160.248      51338      1698      64240      41.177.26.193->244.3.160.248      
204.085147      41.177.26.193      244.3.160.248      52798      1698      64240      41.177.26.193->244.3.160.248      
204.085180      41.177.26.193      244.3.160.248      54258      1698      64240      41.177.26.193->244.3.160.248      
204.085213      41.177.26.193      244.3.160.248      55718      1698      64240      41.177.26.193->244.3.160.248      
204.086060      41.177.26.193      244.3.160.248      57178      1698      64240      41.177.26.193->244.3.160.248      
204.086089      41.177.26.193      244.3.160.248      58638      1698      64240      41.177.26.193->244.3.160.248      
204.086121      41.177.26.193      244.3.160.248      60098      1698      64240      41.177.26.193->244.3.160.248      
204.086152      41.177.26.193      244.3.160.248      61558      1698      64240      41.177.26.193->244.3.160.248      
204.086182      41.177.26.193      244.3.160.248      63018      1698      64240      41.177.26.193->244.3.160.248      
204.086222      41.177.26.193      244.3.160.248      64478      1698      64240      41.177.26.193->244.3.160.248      
204.086243      41.177.26.193      244.3.160.248      65938      1698      64240      41.177.26.193->244.3.160.248      
204.087058      41.177.26.193      244.3.160.248      1      1695      64240      41.177.26.193->244.3.160.248      
204.088291      41.177.26.193      244.3.160.248      67398      1698      64240      41.177.26.193->244.3.160.248      
204.088389      41.177.26.193      244.3.160.248      68858      1698      64240      41.177.26.193->244.3.160.248      
204.088415      41.177.26.193      244.3.160.248      70318      1698      64240      41.177.26.193->244.3.160.248      
204.088436      41.177.26.193      244.3.160.248      71778      1698      64240      41.177.26.193->244.3.160.248      
204.088475      41.177.26.193      244.3.160.248      73238      1698      64240      41.177.26.193->244.3.160.248      
204.088502      41.177.26.193      244.3.160.248      74698      1698      64240      41.177.26.193->244.3.160.248      
204.088531      41.177.26.193      244.3.160.248      76158      1698      64240      41.177.26.193->244.3.160.248      
204.088556      41.177.26.193      244.3.160.248      77618      1698      64240      41.177.26.193->244.3.160.248      
204.088577      41.177.26.193      244.3.160.248      79078      1698      64240      41.177.26.193->244.3.160.248      
204.088613      41.177.26.193      244.3.160.248      80538      1698      64240      41.177.26.193->244.3.160.248      
204.088637      41.177.26.193      244.3.160.248      81998      1698      64240      41.177.26.193->244.3.160.248      
204.088658      41.177.26.193      244.3.160.248      83458      1698      64240      41.177.26.193->244.3.160.248      
204.089407      41.177.26.193      244.3.160.248      84918      1698      64240      41.177.26.193->244.3.160.248      
204.089434      41.177.26.193      244.3.160.248      86378      1698      64240      41.177.26.193->244.3.160.248      
204.089455      41.177.26.193      244.3.160.248      87838      1698      64240      41.177.26.193->244.3.160.248      
204.089488      41.177.26.193      244.3.160.248      89298      1698      64240      41.177.26.193->244.3.160.248      
204.090185      41.177.26.193      244.3.160.248      90758      1698      64240      41.177.26.193->244.3.160.248      
204.090190      41.177.26.193      244.3.160.248      1      1695      64240      41.177.26.193->244.3.160.248      
204.090246      41.177.26.193      244.3.160.248      92218      1698      64240      41.177.26.193->244.3.160.248      
204.090251      41.177.26.193      244.3.160.248      219      1695      64240      41.177.26.193->244.3.160.248      
204.090263      41.177.26.193      244.3.160.248      93678      1698      64240      41.177.26.193->244.3.160.248      
204.090299      41.177.26.193      244.3.160.248      95138      1698      64240      41.177.26.193->244.3.160.248      
204.090426      41.177.26.193      244.3.160.248      96598      1698      64240      41.177.26.193->244.3.160.248      
204.090458      41.177.26.193      244.3.160.248      98058      1698      64240      41.177.26.193->244.3.160.248      
204.090488      41.177.26.193      244.3.160.248      99518      1698      64240      41.177.26.193->244.3.160.248      
204.090522      41.177.26.193      244.3.160.248      100978      1698      64240      41.177.26.193->244.3.160.248      
204.091814      41.177.26.193      244.3.160.248      102438      1698      64240      41.177.26.193->244.3.160.248      
204.091842      41.177.26.193      244.3.160.248      103898      1698      64240      41.177.26.193->244.3.160.248      
204.091883      41.177.26.193      244.3.160.248      105358      1698      64240      41.177.26.193->244.3.160.248      
204.091909      41.177.26.193      244.3.160.248      106818      1698      64240      41.177.26.193->244.3.160.248      
204.091930      41.177.26.193      244.3.160.248      108278      1698      64240      41.177.26.193->244.3.160.248      
204.091958      41.177.26.193      244.3.160.248      109738      1698      64240      41.177.26.193->244.3.160.248      
204.092003      41.177.26.193      244.3.160.248      111198      1698      64240      41.177.26.193->244.3.160.248      
204.092023      41.177.26.193      244.3.160.248      112658      1698      64240      41.177.26.193->244.3.160.248      
204.093006      41.177.26.193      244.3.160.248      114118      1698      64240      41.177.26.193->244.3.160.248      
204.093034      41.177.26.193      244.3.160.248      115578      1698      64240      41.177.26.193->244.3.160.248      
204.093055      41.177.26.193      244.3.160.248      117038      1698      64240      41.177.26.193->244.3.160.248      
204.093085      41.177.26.193      244.3.160.248      118498      1698      64240      41.177.26.193->244.3.160.248      
204.093089      41.177.26.193      244.3.160.248      1208      1696      64240      41.177.26.193->244.3.160.248      
204.093174      41.177.26.193      244.3.160.248      119958      1698      64240      41.177.26.193->244.3.160.248      
204.093208      41.177.26.193      244.3.160.248      121418      1698      64240      41.177.26.193->244.3.160.248      
204.093214      41.177.26.193      244.3.160.248      1208      1696      64240      41.177.26.193->244.3.160.248      
204.093933      41.177.26.193      244.3.160.248      122878      1698      64240      41.177.26.193->244.3.160.248      
204.093960      41.177.26.193      244.3.160.248      124338      1698      64240      41.177.26.193->244.3.160.248      
204.093988      41.177.26.193      244.3.160.248      125798      1698      64240      41.177.26.193->244.3.160.248      
204.094009      41.177.26.193      244.3.160.248      127258      1698      64240      41.177.26.193->244.3.160.248      
204.094037      41.177.26.193      244.3.160.248      128718      1698      64240      41.177.26.193->244.3.160.248      
204.094068      41.177.26.193      244.3.160.248      130178      1698      64240      41.177.26.193->244.3.160.248      
204.094722      41.177.26.193      244.3.160.248      131638      1698      64240      41.177.26.193->244.3.160.248      
204.094753      41.177.26.193      244.3.160.248      133098      1698      64240      41.177.26.193->244.3.160.248      
204.094781      41.177.26.193      244.3.160.248      134558      1698      64240      41.177.26.193->244.3.160.248      
204.094810      41.177.26.193      244.3.160.248      136018      1698      64240      41.177.26.193->244.3.160.248      
204.094844      41.177.26.193      244.3.160.248      137478      1698      64240      41.177.26.193->244.3.160.248      
204.094865      41.177.26.193      244.3.160.248      138938      1698      64240      41.177.26.193->244.3.160.248      
204.095376      41.177.26.193      244.3.160.248      140398      1698      64240      41.177.26.193->244.3.160.248      
204.096948      41.177.26.193      244.3.160.248      140478      1699      64240      41.177.26.193->244.3.160.248      
204.096987      41.177.26.193      244.3.160.248      140478      1699      64240      41.177.26.193->244.3.160.248      
204.176043      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
204.177046      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
204.177111      41.177.26.193      244.3.160.248      1      1715      64240      41.177.26.193->244.3.160.248      
204.179711      41.177.26.193      244.3.160.248      1      1715      64240      41.177.26.193->244.3.160.248      
204.179825      41.177.26.193      244.3.160.248      234      1715      64240      41.177.26.193->244.3.160.248      
204.179834      41.177.26.193      244.3.160.248      1694      1715      64240      41.177.26.193->244.3.160.248      
204.180714      41.177.26.193      244.3.160.248      2888      1716      64240      41.177.26.193->244.3.160.248      
204.180771      41.177.26.193      244.3.160.248      2888      1716      64240      41.177.26.193->244.3.160.248      
204.207126      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
204.207982      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
204.207987      41.177.26.193      244.3.160.248      1      1696      62545      41.177.26.193->244.3.160.248      
204.217094      41.177.26.193      244.3.160.248      1      1696      64240      41.177.26.193->244.3.160.248      
204.220243      41.177.26.193      244.3.160.248      1      1696      64240      41.177.26.193->244.3.160.248      
204.220392      41.177.26.193      244.3.160.248      236      1696      64240      41.177.26.193->244.3.160.248      
204.220413      41.177.26.193      244.3.160.248      1696      1696      64240      41.177.26.193->244.3.160.248      
204.220702      41.177.26.193      244.3.160.248      3156      1696      64240      41.177.26.193->244.3.160.248      
204.220723      41.177.26.193      244.3.160.248      4616      1696      64240      41.177.26.193->244.3.160.248      
204.221227      41.177.26.193      244.3.160.248      6076      1696      64240      41.177.26.193->244.3.160.248      
204.221247      41.177.26.193      244.3.160.248      7536      1696      64240      41.177.26.193->244.3.160.248      
204.221603      41.177.26.193      244.3.160.248      8996      1696      64240      41.177.26.193->244.3.160.248      
204.221630      41.177.26.193      244.3.160.248      10456      1696      64240      41.177.26.193->244.3.160.248      
204.221650      41.177.26.193      244.3.160.248      11916      1696      64240      41.177.26.193->244.3.160.248      
204.222135      41.177.26.193      244.3.160.248      13376      1696      64240      41.177.26.193->244.3.160.248      
204.222156      41.177.26.193      244.3.160.248      14836      1696      64240      41.177.26.193->244.3.160.248      
204.222186      41.177.26.193      244.3.160.248      16296      1696      64240      41.177.26.193->244.3.160.248      
204.222822      41.177.26.193      244.3.160.248      17756      1696      64240      41.177.26.193->244.3.160.248      
204.222870      41.177.26.193      244.3.160.248      19216      1696      64240      41.177.26.193->244.3.160.248      
204.222901      41.177.26.193      244.3.160.248      20676      1696      64240      41.177.26.193->244.3.160.248      
204.222930      41.177.26.193      244.3.160.248      22136      1696      64240      41.177.26.193->244.3.160.248      
204.222971      41.177.26.193      244.3.160.248      23596      1696      64240      41.177.26.193->244.3.160.248      
204.223005      41.177.26.193      244.3.160.248      25056      1696      64240      41.177.26.193->244.3.160.248      
204.223180      41.177.26.193      244.3.160.248      26516      1696      64240      41.177.26.193->244.3.160.248      
204.223206      41.177.26.193      244.3.160.248      27976      1696      64240      41.177.26.193->244.3.160.248      
204.223233      41.177.26.193      244.3.160.248      29436      1696      64240      41.177.26.193->244.3.160.248      
204.223997      41.177.26.193      244.3.160.248      30896      1696      64240      41.177.26.193->244.3.160.248      
204.224022      41.177.26.193      244.3.160.248      32356      1696      64240      41.177.26.193->244.3.160.248      
204.224039      41.177.26.193      244.3.160.248      33816      1696      64240      41.177.26.193->244.3.160.248      
204.224078      41.177.26.193      244.3.160.248      35276      1696      64240      41.177.26.193->244.3.160.248      
204.224105      41.177.26.193      244.3.160.248      36736      1696      64240      41.177.26.193->244.3.160.248      
204.224109      41.177.26.193      244.3.160.248      38196      1696      64240      41.177.26.193->244.3.160.248      
204.226648      41.177.26.193      244.3.160.248      39222      1697      64240      41.177.26.193->244.3.160.248      
204.226722      41.177.26.193      244.3.160.248      39222      1697      64240      41.177.26.193->244.3.160.248      
204.264015      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
204.264984      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
204.265016      41.177.26.193      244.3.160.248      1      1704      64240      41.177.26.193->244.3.160.248      
204.267582      41.177.26.193      244.3.160.248      1      1704      64240      41.177.26.193->244.3.160.248      
204.267701      41.177.26.193      244.3.160.248      234      1704      64240      41.177.26.193->244.3.160.248      
204.267726      41.177.26.193      244.3.160.248      1694      1704      64240      41.177.26.193->244.3.160.248      
204.267739      41.177.26.193      244.3.160.248      3154      1704      64240      41.177.26.193->244.3.160.248      
204.268527      41.177.26.193      244.3.160.248      4050      1705      64240      41.177.26.193->244.3.160.248      
204.268587      41.177.26.193      244.3.160.248      4050      1705      64240      41.177.26.193->244.3.160.248      
204.294378      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
204.295294      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
204.295320      41.177.26.193      244.3.160.248      1      1701      64240      41.177.26.193->244.3.160.248      
204.298357      41.177.26.193      244.3.160.248      1      1701      64240      41.177.26.193->244.3.160.248      
204.298472      41.177.26.193      244.3.160.248      234      1701      64240      41.177.26.193->244.3.160.248      
204.298492      41.177.26.193      244.3.160.248      1694      1701      64240      41.177.26.193->244.3.160.248      
204.298497      41.177.26.193      244.3.160.248      3154      1701      64240      41.177.26.193->244.3.160.248      
204.299316      41.177.26.193      244.3.160.248      3538      1702      64240      41.177.26.193->244.3.160.248      
204.299374      41.177.26.193      244.3.160.248      3538      1702      64240      41.177.26.193->244.3.160.248      
204.335980      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
204.336011      41.177.26.193      244.3.160.248      0      1      64240      41.177.26.193->244.3.160.248      
204.337378      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
204.337404      41.177.26.193      244.3.160.248      1      1707      64240      41.177.26.193->244.3.160.248      
204.338034      41.177.26.193      244.3.160.248      1      1461      62780      41.177.26.193->244.3.160.248      
204.338063      41.177.26.193      244.3.160.248      1      1687      64240      41.177.26.193->244.3.160.248      
204.340244      41.177.26.193      244.3.160.248      1      1707      64240      41.177.26.193->244.3.160.248      
204.340372      41.177.26.193      244.3.160.248      225      1707      64240      41.177.26.193->244.3.160.248      
204.340393      41.177.26.193      244.3.160.248      1685      1707      64240      41.177.26.193->244.3.160.248      
204.340807      41.177.26.193      244.3.160.248      1      1687      64240      41.177.26.193->244.3.160.248      
204.340885      41.177.26.193      244.3.160.248      3145      1707      64240      41.177.26.193->244.3.160.248      
204.340905      41.177.26.193      244.3.160.248      4605      1707      64240      41.177.26.193->244.3.160.248      
204.341033      41.177.26.193      244.3.160.248      6065      1707      64240      41.177.26.193->244.3.160.248      
204.341054      41.177.26.193      244.3.160.248      7525      1707      64240      41.177.26.193->244.3.160.248      
204.341639      41.177.26.193      244.3.160.248      382      1688      64240      41.177.26.193->244.3.160.248      
204.341698      41.177.26.193      244.3.160.248      382      1688      64240      41.177.26.193->244.3.160.248      
204.341912      41.177.26.193      244.3.160.248      8985      1707      64240      41.177.26.193->244.3.160.248      
204.341946      41.177.26.193      244.3.160.248      10445      1707      64240      41.177.26.193->244.3.160.248      
204.341968      41.177.26.193      244.3.160.248      11905      1707      64240      41.177.26.193->244.3.160.248      
204.342183      41.177.26.193      244.3.160.248      13365      1707      64240      41.177.26.193->244.3.160.248      
204.342205      41.177.26.193      244.3.160.248      14825      1707      64240      41.177.26.193->244.3.160.248      
204.342235      41.177.26.193      244.3.160.248      16285      1707      64240      41.177.26.193->244.3.160.248      
204.343103      41.177.26.193      244.3.160.248      17745      1707      64240      41.177.26.193->244.3.160.248      
204.343133      41.177.26.193      244.3.160.248      19205      1707      64240      41.177.26.193->244.3.160.248      
204.343163      41.177.26.193      244.3.160.248      20665      1707      64240      41.177.26.193->244.3.160.248      
204.343193      41.177.26.193      244.3.160.248      22125      1707      64240      41.177.26.193->244.3.160.248      
204.343227      41.177.26.193      244.3.160.248      23585      1707      64240      41.177.26.193->244.3.160.248      
204.343256      41.177.26.193      244.3.160.248      25045      1707      64240      41.177.26.193->244.3.160.248      
204.343306      41.177.26.193      244.3.160.248      26505      1707      64240      41.177.26.193->244.3.160.248      
